1973-07-07,41870.0,F,-0.087,0.0,0.296,0.0,F,0.2108,0.0,2.6464,0.1916,F,-16.867,0.0,0.593,0.0
1973-07-08,41871.0,F,-0.085,0.0,0.298,0.0,F,0.2085,0.0,2.4524,0.1916,F,-16.788,0.0,0.679,0.0
1973-07-09,41872.0,F,-0.083,0.0,0.299,0.0,F,0.2062,0.0,2.2609,0.1916,F,-16.831,0.0,0.827,0.0
1973-07-10,41873.0,F,-0.081,0.0,0.3,0.0,F,0.2039,0.0,2.0931,0.1916,F,-16.832,0.0,0.897,0.0
1973-07-11,41874.0,F,-0.08,0.0,0.302,0.0,F,0.2016,0.0,1.9644,0.1916,F,-16.716,0.0,0.912,0.0
1973-07-12,41875.0,F,-0.078,0.0,0.303,0.0,F,0.1993,0.0,1.8887,0.1916,F,-16.551,0.0,0.976,0.0
1973-07-13,41876.0,F,-0.076,0.0,0.304,0.0,F,0.197,0.0,1.8749,0.1916,F,-16.43,0.0,1.085,0.0
1973-07-14,41877.0,F,-0.074,0.0,0.305,0.0,F,0.1947,0.0,1.9246,0.1916,F,-16.385,0.0,1.101,0.0
1973-07-15,41878.0,F,-0.072,0.0,0.307,0.0,F,0.1924,0.0,2.0297,0.1916,F,-16.391,0.0,0.938,0.0
1973-07-16,41879.0,F,-0.07,0.0,0.308,0.0,F,0.1901,0.0,2.1738,0.1916,F,-16.4,0.0,0.702,0.0
1973-07-17,41880.0,F,-0.068,0.0,0.309,0.0,F,0.1877,0.0,2.3351,0.1916,F,-16.369,0.0,0.59,0.0
